### HEADER for file '2C@01-09.log'; Device: c0:98:e5:42:00:2c; Firmware: e83318e8-dirty; Date: 2031/01/09 15:58:12; Timestamp: 1925740692
### Device booted at 2031/01/09 15:58:12; Timestamp: 1925740692
### BATTERY VOLTAGE: 4225 mV; Timestamp: 1925740693
### CHARGING STATUS: NOT PLUGGED IN and NOT CHARGING; Timestamp: 1925740693
### MOTION CHANGE: STATIONARY; Timestamp: 1925740693
### Device booted at 2031/01/09 15:58:11; Timestamp: 1925740691
### BATTERY VOLTAGE: 4264 mV; Timestamp: 1925740691
### CHARGING STATUS: NOT PLUGGED IN and NOT CHARGING; Timestamp: 1925740692
### MOTION CHANGE: STATIONARY; Timestamp: 1925740693
### RSSI: -66, 15, 1639331626, 161
1639331626	c0:98:e5:42:00:2a	000856	000460	000501	000501	000504	000505	000505	000516	000523	000528	000539	000541	000563	000571	000576	000580	000590	000599	000604	000604	000615	000621	000641	000646	000658	000793	000829	000905	000919	000980	000000	000164
### RSSI: -69, 29, 1639331627, 177
1639331627	c0:98:e5:42:00:2a	000880	000469	000470	000488	000493	000494	000505	000511	000517	000519	000529	000532	000535	000535	000535	000571	000573	000578	000588	000588	000609	000616	000625	000643	000654	000681	000724	000819	000908	000915	000955	000179
### RSSI: -65, 30, 1639331628, 192
1639331628	c0:98:e5:42:00:2a	000898	000584	000589	000599	000601	000605	000605	000607	000612	000617	000617	000619	000621	000623	000625	000629	000660	000688	000690	000709	000720	000726	000745	000758	000759	000800	000876	000934	000985	001008	001059	000195
### RSSI: -61, 19, 1639331628, 208
1639331629	c0:98:e5:42:00:2a	000913	000366	000372	000378	000385	000393	000398	000400	000408	000416	000421	000427	000449	000450	000453	000457	000475	000475	000476	000506	000509	000511	000517	000523	000531	000539	000634	000748	000756	000823	000842	000210
### RSSI: -64, 3, 1639331629, 224
1639331630	c0:98:e5:42:00:2a	000890	000565	000572	000573	000573	000577	000586	000588	000591	000595	000597	000599	000600	000601	000624	000637	000642	000655	000666	000675	000684	000688	000697	000735	000756	000769	000879	000909	000967	000990	001038	000226
### RSSI: -65, 24, 1639331630, 239
1639331631	c0:98:e5:42:00:2a	000815	000421	000460	000462	000464	000472	000473	000475	000481	000491	000494	000497	000497	000503	000508	000518	000528	000532	000547	000572	000575	000576	000581	000613	000643	000664	000676	000767	000771	000835	000843	000242
### RSSI: -57, 36, 1639331632, 255
1639331632	c0:98:e5:42:00:2a	000837	000408	000415	000424	000433	000437	000442	000443	000454	000458	000465	000467	000477	000486	000495	000499	000503	000503	000517	000521	000530	000570	000571	000587	000590	000608	000702	000774	000814	000849	000873	000257
### RSSI: -57, 36, 1639331633, 271
1639331633	c0:98:e5:42:00:2a	000862	000479	000500	000503	000506	000510	000518	000523	000525	000527	000530	000530	000550	000554	000561	000565	000573	000603	000607	000615	000625	000634	000652	000669	000684	000703	000773	000834	000864	000900	000915	000273
### RSSI: -66, 15, 1639331634, 286
1639331634	c0:98:e5:42:00:2a	000908	000641	000650	000665	000669	000670	000683	000698	000698	000703	000704	000709	000720	000720	000736	000743	000744	000748	000770	000771	000781	000786	000794	000802	000812	000836	000859	000865	000970	000987	001045	000289
### RSSI: -68, 25, 1639331635, 302
1639331635	c0:98:e5:42:00:2a	000518	000147	000152	000163	000189	000201	000202	000205	000214	000229	000231	000248	000254	000260	000263	000275	000292	000292	000292	000294	000300	000301	000314	000341	000347	000377	000382	000397	000484	000556	000638	000304
### RSSI: -58, 35, 1639331636, 317
### RSSI: -66, 30, 1639331637, 333
### RSSI: -62, 2, 1639331638, 349
### RSSI: -68, 23, 1639331639, 364
1639331639	c0:98:e5:42:00:2a	000874	000484	000495	000507	000516	000518	000527	000527	000528	000535	000536	000546	000556	000565	000575	000595	000603	000605	000612	000614	000620	000622	000636	000694	000715	000786	000853	000870	000892	000912	000922	000367
### RSSI: -73, 28, 1639331640, 380
1639331640	c0:98:e5:42:00:2a	000491	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	000023	000031	000057	000101	000132	000254	000268	000357	000382
### RSSI: -63, 18, 1639331641, 396
1639331641	c0:98:e5:42:00:2a	000794	000319	000327	000328	000329	000330	000337	000353	000360	000368	000374	000383	000389	000396	000397	000420	000422	000431	000433	000451	000462	000464	000467	000479	000494	000520	000521	000551	000623	000725	000754	000398
### RSSI: -70, 28, 1639331642, 411
1639331642	c0:98:e5:42:00:2a	000830	000182	000189	000214	000239	000243	000245	000245	000248	000257	000271	000276	000300	000301	000303	000305	000305	000325	000331	000338	000338	000344	000347	000363	000394	000439	000491	000564	000612	000618	000662	000413
### RSSI: -56, 8, 1639331643, 427
1639331643	c0:98:e5:42:00:2a	000850	000365	000383	000436	000450	000452	000457	000466	000469	000469	000471	000480	000485	000485	000506	000525	000530	000536	000553	000567	000577	000581	000605	000607	000634	000675	000756	000792	000845	000879	000952	000429
### RSSI: -62, 4, 1639331644, 442
1639331644	c0:98:e5:42:00:2a	000836	000475	000480	000490	000493	000502	000503	000506	000514	000521	000528	000535	000542	000542	000543	000548	000558	000568	000591	000597	000604	000631	000645	000653	000658	000699	000740	000855	000926	000930	000996	000445
### RSSI: -60, 12, 1639331645, 458
1639331645	c0:98:e5:42:00:2a	000879	000360	000388	000473	000493	000497	000500	000507	000526	000528	000530	000532	000534	000548	000570	000571	000571	000578	000599	000651	000652	000658	000662	000666	000701	000708	000712	000753	000818	000876	000973	000460
### RSSI: -61, 29, 1639331646, 474
1639331646	c0:98:e5:42:00:2a	000856	000481	000484	000486	000486	000507	000507	000509	000516	000519	000522	000523	000524	000527	000536	000549	000551	000569	000582	000586	000587	000595	000599	000603	000627	000627	000705	000722	000904	000945	000952	000476
### RSSI: -54, 9, 1639331647, 489
1639331647	c0:98:e5:42:00:2a	000840	000476	000488	000512	000517	000519	000522	000530	000532	000538	000542	000550	000562	000563	000568	000570	000570	000592	000604	000605	000613	000638	000646	000657	000696	000698	000709	000878	000914	000985	001085	000492
### RSSI: -56, 12, 1639331648, 505
1639331648	c0:98:e5:42:00:2a	000893	000491	000520	000540	000541	000551	000556	000558	000560	000561	000562	000563	000566	000576	000600	000601	000601	000614	000616	000623	000625	000639	000657	000715	000740	000757	000765	000791	000933	000987	001016	000507
### RSSI: -63, 15, 1639331649, 520
1639331649	c0:98:e5:42:00:2a	000818	000278	000295	000306	000306	000327	000338	000339	000343	000356	000358	000361	000369	000380	000386	000392	000402	000411	000417	000428	000434	000445	000461	000552	000553	000586	000656	000732	000748	000748	000840	000523
### RSSI: -62, 24, 1639331650, 536
1639331650	c0:98:e5:42:00:2a	000838	000419	000425	000439	000440	000441	000450	000450	000452	000467	000477	000479	000485	000493	000499	000514	000516	000520	000522	000523	000539	000556	000563	000591	000637	000662	000672	000794	000795	000822	000866	000538
### RSSI: -52, 36, 1639331651, 552
1639331651	c0:98:e5:42:00:2a	000993	000550	000558	000580	000636	000649	000653	000653	000655	000662	000663	000666	000667	000681	000681	000702	000711	000715	000736	000741	000746	000758	000759	000759	000804	000890	000913	000971	001065	001078	001173	000554
### RSSI: -57, 5, 1639331652, 567
1639331652	c0:98:e5:42:00:2a	000400	999999	999999	999999	999999	999999	000004	000006	000007	000012	000032	000034	000037	000037	000041	000069	000080	000092	000098	000105	000107	000111	000119	000131	000145	000157	000266	000337	000371	000458	000476	000570
### RSSI: -61, 25, 1639331652, 583
1639331653	c0:98:e5:42:00:2a	000575	000237	000242	000248	000249	000268	000273	000274	000281	000291	000303	000303	000319	000324	000326	000326	000328	000339	000340	000340	000353	000353	000354	000367	000389	000397	000400	000405	000548	000569	000630	000585
### RSSI: -56, 1, 1639331653, 599
1639331654	c0:98:e5:42:00:2a	000787	000291	000306	000307	000326	000332	000334	000343	000345	000357	000360	000363	000364	000369	000383	000385	000390	000393	000398	000398	000413	000421	000435	000440	000451	000476	000504	000514	000591	000709	000790	000601
### RSSI: -56, 24, 1639331654, 614
1639331655	c0:98:e5:42:00:2a	000969	000689	000705	000706	000717	000746	000751	000756	000756	000769	000776	000778	000784	000786	000791	000793	000794	000813	000817	000832	000841	000851	000859	000874	000883	000925	000931	000945	001040	001077	001090	000617
### RSSI: -55, 4, 1639331656, 630
1639331656	c0:98:e5:42:00:2a	000674	000374	000394	000396	000411	000413	000427	000433	000436	000438	000444	000448	000450	000450	000459	000459	000482	000495	000497	000526	000528	000529	000535	000580	000594	000637	000663	000806	000828	000843	000850	000632
### RSSI: -61, 27, 1639331657, 645
### RSSI: -56, 34, 1639331658, 661
### RSSI: -56, 13, 1639331659, 677
1639331659	c0:98:e5:42:00:2a	000815	000550	000564	000565	000574	000587	000589	000596	000606	000614	000619	000619	000622	000625	000631	000631	000640	000641	000658	000671	000687	000694	000701	000732	000782	000821	000888	000932	000993	001001	000000	000679
### RSSI: -53, 9, 1639331660, 692
1639331660	c0:98:e5:42:00:2a	000791	000338	000343	000381	000381	000397	000404	000406	000411	000415	000419	000421	000440	000448	000450	000462	000463	000489	000491	000509	000512	000515	000525	000542	000562	000585	000698	000769	000845	000850	000895	000695
### RSSI: -56, 19, 1639331661, 708
1639331661	c0:98:e5:42:00:2a	000666	000407	000409	000422	000447	000453	000454	000459	000478	000479	000493	000495	000498	000501	000511	000521	000522	000528	000535	000551	000555	000587	000593	000608	000612	000677	000679	000724	000822	000842	000881	000710
### RSSI: -53, 36, 1639331662, 723
1639331662	c0:98:e5:42:00:2a	000541	000216	000220	000262	000264	000266	000269	000272	000272	000276	000287	000288	000294	000299	000306	000309	000310	000313	000325	000326	000346	000359	000363	000369	000372	000374	000378	000424	000441	000526	000779	000726
### RSSI: -55, 11, 1639331663, 739
1639331663	c0:98:e5:42:00:2a	000926	000605	000608	000612	000614	000618	000628	000636	000641	000646	000654	000656	000658	000665	000683	000706	000707	000718	000730	000741	000742	000754	000782	000792	000804	000814	000846	000848	000883	000982	001051	000742
### RSSI: -56, 23, 1639331664, 755
1639331664	c0:98:e5:42:00:2a	000911	000785	000810	000822	000851	000852	000855	000864	000877	000880	000884	000885	000896	000910	000917	000921	000930	000935	000968	000998	001015	001015	001016	001017	001022	001035	001037	001070	001200	001206	001254	000757
### RSSI: -57, 27, 1639331665, 770
1639331665	c0:98:e5:42:00:2a	000688	000389	000404	000405	000408	000422	000427	000428	000428	000437	000444	000458	000459	000459	000462	000477	000502	000504	000514	000522	000526	000546	000549	000554	000554	000555	000678	000732	000784	000832	000850	000773
### RSSI: -57, 29, 1639331666, 786
### RSSI: -54, 32, 1639331667, 802
### RSSI: -56, 30, 1639331668, 817
1639331668	c0:98:e5:42:00:2a	000879	000467	000476	000481	000482	000491	000491	000498	000505	000509	000516	000518	000533	000538	000539	000548	000555	000569	000578	000585	000589	000597	000605	000630	000653	000681	000683	000716	000895	000940	000946	000820
### RSSI: -59, 22, 1639331669, 833
1639331669	c0:98:e5:42:00:2a	000692	000365	000372	000376	000383	000386	000398	000414	000423	000429	000431	000432	000438	000456	000481	000482	000496	000505	000506	000513	000513	000529	000534	000541	000542	000544	000555	000579	000687	000763	000808	000835
### RSSI: -57, 17, 1639331670, 848
1639331670	c0:98:e5:42:00:2a	000630	000450	000455	000460	000463	000469	000475	000484	000489	000491	000493	000494	000497	000498	000512	000514	000521	000539	000556	000585	000588	000591	000592	000596	000601	000656	000706	000781	000848	000858	000909	000851
### RSSI: -59, 22, 1639331671, 864
1639331671	c0:98:e5:42:00:2a	001015	000843	000846	000871	000877	000880	000888	000896	000897	000927	000945	000949	000949	000960	000962	000965	000971	000977	001000	001025	001027	001041	001053	001056	001083	001101	001102	001118	001133	001272	001317	000866
### RSSI: -56, 4, 1639331672, 880
1639331672	c0:98:e5:42:00:2a	000733	000462	000478	000483	000484	000506	000509	000518	000519	000528	000529	000537	000553	000559	000572	000576	000577	000595	000599	000603	000604	000616	000637	000646	000671	000686	000725	000728	000935	000950	000950	000882
### RSSI: -59, 22, 1639331673, 895
1639331673	c0:98:e5:42:00:2a	001034	000835	000842	000850	000873	000878	000878	000882	000905	000927	000930	000930	000938	000940	000942	000943	000944	000961	000969	000985	001006	001021	001029	001033	001050	001088	001097	001116	001183	001307	001323	000898
### RSSI: -54, 6, 1639331674, 911
1639331674	c0:98:e5:42:00:2a	000790	000286	000297	000306	000312	000315	000332	000334	000344	000355	000356	000362	000363	000371	000373	000381	000382	000386	000390	000401	000409	000413	000426	000442	000459	000500	000534	000588	000616	000727	000768	000913
### RSSI: -57, 27, 1639331675, 927
1639331675	c0:98:e5:42:00:2a	000850	000409	000412	000419	000436	000446	000455	000463	000467	000477	000477	000482	000494	000503	000510	000511	000513	000527	000534	000537	000552	000558	000592	000597	000601	000618	000646	000694	000703	000845	000863	000929
### RSSI: -53, 9, 1639331676, 942
### RSSI: -54, 12, 1639331677, 958
### RSSI: -54, 6, 1639331678, 973
1639331678	c0:98:e5:42:00:2a	000778	000579	000584	000592	000596	000612	000614	000620	000623	000635	000637	000643	000645	000645	000658	000670	000673	000682	000683	000684	000717	000721	000725	000726	000733	000741	000823	000919	000931	001038	001072	000976
### RSSI: -52, 9, 1639331678, 989
1639331679	c0:98:e5:42:00:2a	000653	000330	000342	000364	000371	000381	000388	000398	000406	000406	000425	000429	000439	000442	000445	000447	000449	000457	000463	000494	000496	000507	000518	000530	000546	000554	000599	000621	000656	000732	000888	000991
### RSSI: -53, 34, 1639331680, 1005
1639331680	c0:98:e5:42:00:2a	001026	000685	000688	000708	000731	000739	000745	000748	000748	000765	000769	000772	000793	000796	000799	000799	000820	000822	000825	000836	000838	000860	000865	000868	000874	000882	000902	000935	000939	000974	001182	001007
### RSSI: -56, 16, 1639331681, 1020
1639331681	c0:98:e5:42:00:2a	000814	000610	000613	000618	000641	000651	000654	000669	000674	000675	000679	000681	000683	000692	000705	000713	000719	000724	000734	000740	000757	000774	000779	000786	000790	000792	000800	000811	000885	001070	001093	001023
### RSSI: -53, 35, 1639331682, 1036
1639331682	c0:98:e5:42:00:2a	000796	000624	000630	000635	000640	000653	000658	000677	000680	000683	000685	000687	000700	000706	000707	000714	000719	000733	000743	000748	000757	000761	000767	000785	000790	000793	000816	000817	000823	000832	001115	001038
### RSSI: -57, 23, 1639331683, 1051
1639331683	c0:98:e5:42:00:2a	000882	000526	000577	000582	000588	000589	000594	000595	000601	000619	000622	000627	000628	000635	000637	000650	000661	000678	000679	000694	000705	000705	000715	000717	000726	000770	000778	000841	000910	001034	001054	001054
### RSSI: -57, 14, 1639331684, 1067
1639331684	c0:98:e5:42:00:2a	000612	000328	000357	000378	000381	000386	000389	000400	000406	000411	000413	000415	000417	000425	000426	000428	000430	000462	000465	000488	000501	000503	000506	000509	000516	000529	000530	000638	000650	000724	000865	001070
### RSSI: -56, 14, 1639331685, 1083
